expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
02a58869o0876o,58869.62405605,16.85,0.02,60.71,o,8742.75,3828.81,-2189.4,664.4,193.0,607.1,10.0,259.41,-71.4,184.9,2.25,1.95,1.0,3.0,197.45034,-23.38147,22.162,-0.4387,659.2287018230224,10.8586509936258,19.56,30.0
02a58869o0888o,58869.62979315,16.31,0.01,98.72,o,8684.06,3751.27,-662.4,638.4,182.0,997.1,10.1,630.88,-240.0,183.7,2.25,1.95,1.0,3.0,197.45034,-23.38147,22.163,-0.4397,1082.7160905744252,10.967237503562023,19.56,30.0
02a58869o0911o,58869.64040595,18.72,0.10,10.20,o,8665.01,3868.20,-5592.9,566.0,195.0,114.2,11.2,14.19,125.2,182.4,2.20,1.89,1.0,3.0,197.45034,-23.38147,22.163,-0.4447,118.06178202727222,11.578738692692196,19.6,30.0
02a58869o0971o,58869.66961895,>20.26,0.00,3.0,o,1854.09,6740.47,-3702.5,757.8,112.0,3.6,13.1,11.97,173.8,183.1,2.28,1.94,1.0,3.0,197.45034,-23.38147,22.164,-0.4447,3.9554675226265177,14.393506818446491,19.3,30.0
02a58873o0706c,58873.53631815,19.89,0.23,4.24,c,8721.54,3790.20,-96.7,467.3,169.0,28.4,6.7,9.43,172.3,179.7,2.60,2.32,1.0,3.0,197.45034,-23.38147,22.174,-0.3957,40.30309685078502,9.508124961276746,19.66,30.0
02a58873o0717c,58873.54183705,19.54,0.18,5.45,c,8740.06,3829.03,-1128.0,501.3,192.0,34.9,6.4,6.37,174.7,179.8,2.74,2.49,1.0,3.0,197.45034,-23.38147,22.181,-0.3937,55.5563982132936,10.187992795561001,19.61,30.0
02a58873o0725c,58873.54555595,20.35,0.35,2.61,c,8682.24,3751.35,1675.1,422.6,198.0,19.6,7.5,10.56,185.2,180.7,2.51,2.29,1.0,3.0,197.45034,-23.38147,22.184,-0.3987,26.3344359316883,10.076952524880728,19.69,30.0
02a58873o0746c,58873.55529785,19.96,0.23,4.14,c,8664.07,3867.20,1885.8,435.2,224.0,26.9,6.5,11.95,184.6,181.4,2.64,2.31,1.0,3.0,197.45034,-23.38147,22.194,-0.3927,37.78565300720378,9.130362250811322,19.64,30.0
02a58877o0784c,58877.57485935,>20.66,0.00,3.0,c,4414.09,7632.65,-82.3,390.8,169.0,-7.7,6.5,10.15,182.4,181.7,2.63,2.41,1.0,3.0,197.45034,-23.38147,22.201,-0.3957,-11.200109315966518,9.45463773425745,19.69,30.0
02a58877o0790c,58877.57772775,>20.58,0.00,3.0,c,4429.62,7675.87,1186.2,408.9,146.0,-6.7,6.9,6.54,181.5,181.0,2.67,2.43,1.0,3.0,197.45034,-23.38147,22.203,-0.3947,-9.948350615126778,10.245316305130563,19.66,30.0
02a58877o0802c,58877.58324705,21.32,0.73,1.04,c,4370.01,7598.95,-77.8,462.7,220.0,7.4,7.1,8.40,178.1,181.0,2.62,2.40,1.0,3.0,197.45034,-23.38147,22.199,-0.3977,10.717734587759473,10.283231834201654,19.71,30.0
02a58877o0830c,58877.59642505,21.06,0.60,1.36,c,4347.60,7718.02,940.2,425.8,174.0,10.3,7.6,10.84,173.9,181.3,2.52,2.30,1.0,3.0,197.45034,-23.38147,22.210,-0.3987,13.624618382409121,10.053116476340707,19.72,30.0
02a58917o0639o,58917.52577915,>19.12,0.00,3.0,o,8706.27,833.60,1602.9,1998.0,93.0,11.7,36.8,1.68,183.7,186.1,2.31,1.94,1.0,3.0,197.45034,-23.38147,22.161,-0.4407,13.01242732134426,40.92797653209135,18.23,30.0
02a58917o0645o,58917.52877275,>19.24,0.00,3.0,o,1870.17,9750.81,-14727.3,2392.3,166.0,-26.2,38.5,2.73,159.4,199.3,2.14,1.80,1.0,3.0,197.45034,-23.38147,22.165,-0.4617,-25.44171100135239,37.3857203645827,18.32,30.0
02a58917o0660o,58917.53615715,19.88,0.74,1.03,o,8748.07,878.70,418.8,2137.8,255.0,35.8,34.7,2.60,232.9,222.2,2.33,1.97,1.0,3.0,197.45034,-23.38147,22.166,-0.4427,40.669039830088444,39.41943246100752,18.21,30.0
02a58917o0686o,58917.54880325,>18.87,0.00,3.0,o,8769.71,762.80,12748.9,2176.5,318.0,-4.8,31.6,1.16,260.4,235.5,2.84,2.30,1.0,3.0,197.45034,-23.38147,22.161,-0.4177,-7.618091045757691,50.1524327179048,17.96,30.0
02a58929o0606c,58929.50944605,20.86,0.48,1.78,c,9889.03,6848.32,-668.1,436.9,179.0,12.1,6.8,4.13,178.5,181.4,2.53,2.29,1.0,3.0,197.45034,-23.38147,22.187,-0.4077,16.47783383730708,9.260270255676705,19.73,30.0
02a58929o0613c,58929.51268445,20.07,0.25,3.92,c,9869.05,6810.41,-442.0,437.7,251.0,25.1,6.4,5.73,178.9,183.0,2.52,2.28,1.0,3.0,197.45034,-23.38147,22.186,-0.4087,33.96001352564245,8.659126954745485,19.72,30.0
02a58929o0628c,58929.51991365,17.01,0.01,72.43,c,9930.39,6890.84,148.2,391.3,168.0,434.6,6.0,320.86,-20.7,183.0,2.49,2.24,1.0,3.0,197.45034,-23.38147,22.186,-0.4087,570.8155988417184,7.880565101358284,19.74,30.0
02a58929o0642c,58929.54556815,>20.65,0.00,3.0,c,9949.22,6773.88,504.9,399.0,181.0,-2.2,6.7,4.63,179.7,182.0,2.55,2.31,1.0,3.0,197.45034,-23.38147,22.143,-0.4037,-3.160338387694288,9.62466690797806,19.66,30.0
02a58941o0537o,58941.48092095,>20.32,0.00,3.0,o,5965.09,7077.03,-1295.9,733.3,161.0,-40.3,12.6,3.40,184.2,179.4,2.22,1.87,1.0,3.0,197.45034,-23.38147,22.121,-0.4427,-43.157708009921244,13.493476946029965,19.37,30.0
02a58941o0549o,58941.48680825,>20.32,0.00,3.0,o,5946.72,7034.16,-2638.4,611.0,204.0,-1.0,12.2,5.36,173.5,179.5,2.26,1.90,1.0,3.0,197.45034,-23.38147,22.120,-0.4397,-1.1056579306797771,13.489026754293278,19.38,30.0
02a58941o0558o,58941.49107015,>20.29,0.00,3.0,o,6005.46,7117.11,630.8,666.9,197.0,-48.4,13.2,7.69,178.0,180.5,2.20,1.85,1.0,3.0,197.45034,-23.38147,22.119,-0.4427,-50.90946301011011,13.884399002757302,19.41,30.0
02a58941o0569o,58941.49613885,>20.40,0.00,3.0,o,6025.53,7001.12,-2709.8,749.6,190.0,-12.2,12.3,13.10,164.7,181.8,2.17,1.83,1.0,3.0,197.45034,-23.38147,22.118,-0.4437,-12.54380804647517,12.646626145216771,19.46,30.0
02a58945o0082o,58945.50601945,>18.90,0.00,3.0,o,5963.64,7082.01,-11174.0,2519.9,136.0,-25.1,37.4,2.91,145.7,179.6,2.44,2.09,1.0,3.0,197.45034,-23.38147,22.098,-0.4387,-33.60226706636034,50.0687166646166,17.98,30.0
02a58945o0091o,58945.51020105,>18.89,0.00,3.0,o,5943.98,7042.80,-19901.4,2227.3,189.0,-55.3,41.0,1.23,135.8,174.5,2.37,1.98,1.0,3.0,197.45034,-23.38147,22.099,-0.4487,-68.69061628788585,50.92794335991536,18.01,30.0
02a58945o0104o,58945.51617765,19.12,0.54,1.55,o,6003.75,7120.48,-5750.3,2248.6,223.0,63.7,41.0,2.22,158.7,178.0,2.40,2.02,1.0,3.0,197.45034,-23.38147,22.096,-0.4437,81.59448183334543,52.5176413684013,17.98,30.0
02a58945o0125o,58945.52602125,>18.86,0.00,3.0,o,6024.70,7002.75,-9793.5,2316.5,242.0,-68.3,40.7,1.56,145.8,176.6,2.50,1.93,1.0,3.0,197.45034,-23.38147,22.088,-0.4577,-88.85395563072603,52.94811118844142,17.92,30.0
02a58949o0523o,58949.50845845,>19.35,0.00,3.0,o,2293.65,3089.58,-272.5,1422.3,148.0,-8.4,24.5,1.83,181.2,175.5,2.47,2.12,1.0,3.0,197.45034,-23.38147,22.122,-0.4077,-10.976676006645924,32.015305019383945,18.32,30.0
02a58949o0529o,58949.51125705,>19.42,0.00,3.0,o,2274.15,3050.56,-12487.5,1477.1,13.0,-95.8,27.4,1.67,142.4,175.1,2.28,1.92,1.0,3.0,197.45034,-23.38147,22.118,-0.4337,-107.58713189686979,30.77126736925086,18.43,30.0
02a58949o0545o,58949.51872485,>19.25,0.00,3.0,o,2333.30,3127.90,-1847.2,1416.0,86.0,-57.6,25.3,1.34,170.8,173.8,2.59,2.13,1.0,3.0,197.45034,-23.38147,22.116,-0.4067,-79.66372251973505,34.991183676203065,18.29,30.0
02a58949o0567o,58949.52934605,>19.28,0.00,3.0,o,2353.55,3011.63,-1086.9,1358.5,156.0,-3.8,24.9,2.10,182.4,179.0,2.60,2.09,1.0,3.0,197.45034,-23.38147,22.108,-0.4177,-5.268196627496484,34.52055158543749,18.26,30.0
02a58957o0338c,58957.39919145,>20.34,0.00,3.0,c,2252.79,7265.53,308.8,445.3,182.0,6.5,7.2,5.64,182.4,182.8,2.58,2.35,1.0,3.0,197.45034,-23.38147,21.936,-0.3937,11.522843677714416,12.7637653045452,19.34,30.0
02a58957o0345c,58957.40274215,>20.42,0.00,3.0,c,8282.04,3239.86,289.0,464.7,146.0,-14.5,6.0,3.21,179.8,182.0,2.64,2.64,1.0,3.0,197.45034,-23.38147,21.971,-0.3867,-28.4272337919968,11.762993293240056,19.29,30.0
02a58957o0356c,58957.40796745,20.28,0.41,2.18,c,2209.16,7229.45,-353.3,482.1,169.0,16.8,7.7,5.36,179.1,181.4,2.66,2.36,1.0,3.0,197.45034,-23.38147,22.031,-0.3847,28.01958293385463,12.842308844683373,19.41,30.0
02a58957o0378c,58957.41830625,19.79,0.29,3.21,c,8361.07,3204.47,410.6,408.9,217.0,21.2,6.6,5.50,180.8,183.5,2.83,2.58,1.0,3.0,197.45034,-23.38147,21.954,-0.3857,44.187633953786374,13.756527551650477,19.27,30.0
02a58961o0558c,58961.48849385,>20.40,0.00,3.0,c,8307.33,3293.36,115.2,513.6,201.0,-20.3,7.2,3.18,183.1,182.6,2.79,2.55,1.0,3.0,197.45034,-23.38147,22.174,-0.3887,-33.75974572479823,11.973899961504788,19.46,30.0
02a58961o0565c,58961.49182605,20.71,0.47,1.83,c,8288.13,3258.63,-242.2,374.4,157.0,12.1,6.6,5.92,178.1,182.7,2.70,2.46,1.0,3.0,197.45034,-23.38147,22.170,-0.3907,18.890479718900465,10.303898028491163,19.52,30.0
02a58961o0581c,58961.49960515,20.18,0.34,2.68,c,8338.59,3329.76,845.9,607.7,177.0,20.6,7.7,3.64,177.4,180.6,2.68,2.37,1.0,3.0,197.45034,-23.38147,22.161,-0.3847,30.83962621852407,11.527433101098806,19.5,30.0
02a58961o0613c,58961.51474485,>20.46,0.00,3.0,c,8359.09,3213.78,822.7,414.0,194.0,5.8,7.8,5.02,180.0,181.7,2.59,2.33,1.0,3.0,197.45034,-23.38147,22.138,-0.4037,8.575163788232945,11.532116818658102,19.47,30.0
02a58965o0350c,58965.38908915,>20.41,0.00,3.0,c,3440.01,8907.63,502.0,483.4,208.0,3.4,7.2,9.75,178.8,179.3,2.76,2.51,1.0,3.0,197.45034,-23.38147,22.154,-0.3887,5.608160908761451,11.87610545384778,19.4,30.0
02a58965o0362c,58965.39461745,19.94,0.32,2.88,c,3421.22,8868.01,1146.9,595.6,198.0,23.9,8.3,4.10,175.9,177.8,2.75,2.50,1.0,3.0,197.45034,-23.38147,22.183,-0.3947,38.30269645289189,13.301773245146556,19.5,30.0
02a58965o0369c,58965.39784645,19.96,0.35,2.59,c,3480.56,8946.48,-241.5,544.3,165.0,20.2,7.8,3.40,176.8,178.9,2.95,2.71,1.0,3.0,197.45034,-23.38147,22.182,-0.3897,37.50605805978424,14.482537270609754,19.4,30.0
02a58965o0393c,58965.40890755,>20.28,0.00,3.0,c,3501.70,8832.71,-335.8,677.1,157.0,2.7,7.1,4.54,174.8,179.6,2.97,2.72,1.0,3.0,197.45034,-23.38147,22.179,-0.3837,5.051819940189746,13.284415398276735,19.37,30.0
02a58969o0313o,58969.37253875,>20.17,0.00,3.0,o,3446.90,8904.83,-4454.1,684.8,132.0,-4.6,11.5,5.88,168.0,182.6,2.48,2.15,1.0,3.0,197.45034,-23.38147,22.142,-0.4197,-6.0758454420211025,15.18961360505276,19.32,30.0
02a58969o0320o,58969.37574645,>20.04,0.00,3.0,o,3425.32,8865.48,-2637.4,787.5,212.0,7.5,9.5,10.32,166.8,179.7,2.93,2.50,1.0,3.0,197.45034,-23.38147,22.142,-0.3997,13.360651552840746,16.923491966931614,19.13,30.0
02a58969o0332o,58969.38125595,>20.12,0.00,3.0,o,3485.26,8944.65,-1814.7,657.9,185.0,0.2,11.4,12.28,163.2,180.9,2.38,2.38,1.0,3.0,197.45034,-23.38147,22.142,-0.4127,0.27883202645536714,15.893425507955929,19.29,30.0
02a58969o0357o,58969.39288795,>20.14,0.00,3.0,o,3507.98,8828.97,-3170.3,747.5,169.0,-15.0,10.5,9.86,169.5,179.5,2.62,2.29,1.0,3.0,197.45034,-23.38147,22.141,-0.4097,-22.109899982995305,15.476929988096712,19.26,30.0
02a58969o0487o,58969.45313165,19.75,0.35,2.66,o,3468.39,8894.19,-4425.3,727.0,162.0,27.4,10.3,11.51,158.9,180.1,2.83,2.40,1.0,3.0,197.45034,-23.38147,22.123,-0.3927,45.76220953728396,17.202582417300178,19.11,30.0
02a58973o0148o,58973.29895095,19.57,0.47,1.83,o,8874.71,5736.54,-3943.4,1377.3,233.0,49.8,27.2,2.43,164.5,181.7,2.31,1.88,1.0,3.0,197.45034,-23.38147,22.147,-0.4307,53.87135722218705,29.423713181596142,18.6,30.0
02a58973o0155o,58973.30215335,>19.45,0.00,3.0,o,8890.94,5776.36,-1164.2,1450.5,166.0,2.0,26.9,3.61,180.7,181.2,2.32,1.91,1.0,3.0,197.45034,-23.38147,22.145,-0.4277,2.205515392377008,29.664182027470755,18.56,30.0
02a58973o0165o,58973.30728395,>19.41,0.00,3.0,o,8832.81,5697.41,-4207.7,1358.9,189.0,-13.6,23.4,2.63,168.4,182.5,2.67,1.99,1.0,3.0,197.45034,-23.38147,22.148,-0.3977,-17.44463919496114,30.015040967800786,18.48,30.0
02a58973o0190o,58973.31989735,>19.57,0.00,3.0,o,8816.15,5811.84,-2735.0,1537.9,140.0,-93.9,25.3,7.00,185.6,184.2,2.26,1.88,1.0,3.0,197.45034,-23.38147,22.151,-0.4327,-99.19519281914049,26.72671329418801,18.57,30.0
02a58981o0407o,58981.42126195,>20.21,0.00,3.0,o,7378.95,8722.05,-4722.1,630.5,173.0,-21.2,12.6,6.98,171.6,182.6,2.33,1.98,1.0,3.0,197.45034,-23.38147,22.122,-0.4307,-24.929623378423724,14.816662951327308,19.26,30.0
02a58981o0414o,58981.42448005,>20.16,0.00,3.0,o,7359.11,8683.79,-2828.6,749.0,197.0,9.5,12.3,6.81,170.5,180.9,2.40,2.06,1.0,3.0,197.45034,-23.38147,22.120,-0.4237,11.91683188524785,15.429161283005111,19.19,30.0
02a58981o0428o,58981.43091165,>20.16,0.00,3.0,o,7419.11,8762.07,-3303.0,640.4,174.0,-17.3,13.7,4.82,172.8,182.2,2.29,1.94,1.0,3.0,197.45034,-23.38147,22.117,-0.4337,-19.73522402557332,15.628472205222797,19.22,30.0
02a58981o0451o,58981.44150605,>20.14,0.00,3.0,o,7440.62,8643.26,-2740.6,822.3,135.0,-22.0,12.5,6.84,164.6,181.1,2.38,2.06,1.0,3.0,197.45034,-23.38147,22.111,-0.4277,-27.696545450482,15.736673551410227,19.13,30.0
