expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
01a58463o0894o,58463.64530015,>19.44,0.00,3.0,o,2395.45,8775.04,-3445.2,494.5,118.0,-63.0,4.7,3.64,180.5,185.8,4.00,3.71,1.0,3.0,197.44875,-23.3838889,21.551,-0.364,-379.18678700805674,28.288538078378842,18.18,30.0
01a58463o0911o,58463.65317545,>19.27,0.00,3.0,o,2368.13,8716.38,2794.2,686.4,169.0,1.7,7.5,4.13,184.2,179.9,4.19,3.98,1.0,3.0,197.44875,-23.3838889,22.014,-0.3445,7.3726694285760255,32.52648277312952,18.41,30.0
01a58463o0931o,58463.66243725,>15.67,0.00,3.0,o,2411.20,8769.77,472.5,5988.2,121.0,-147.1,53.0,1.09,129.6,126.1,4.55,4.20,1.0,3.0,197.44875,-23.3838889,20.679,-0.333,-2473.728912560947,891.2823410314763,15.66,30.0
01a58463o0938o,58463.66571465,>15.19,0.00,3.0,o,2424.78,8643.18,12059.5,13959.5,-150.0,-6.2,147.1,1.01,71.4,55.7,3.91,3.67,1.0,3.0,197.44875,-23.3838889,21.005,-0.392,-61.22280964641705,1452.56053209483,15.35,30.0
01a58491o0937o,58491.63001045,>20.56,0.00,3.0,o,2286.92,6649.42,-3713.4,435.1,176.0,-168.1,4.6,23.76,170.5,181.7,3.42,2.96,1.0,3.0,197.44875,-23.3838889,22.226,-0.419,-389.9099121750851,10.669753694261697,19.36,30.0
01a58491o0958o,58491.63968165,17.73,0.05,19.69,o,2262.52,6577.43,2538.4,409.7,594.0,116.2,5.9,10.62,179.4,182.1,3.53,3.13,1.0,3.0,197.44875,-23.3838889,22.226,-0.416,293.3620395141255,14.895318701663864,19.31,30.0
01a58491o0985o,58491.65212165,>20.37,0.00,3.0,o,2309.93,6610.45,-667.7,430.3,267.0,-61.7,5.2,15.53,176.2,181.7,3.46,3.09,1.0,3.0,197.44875,-23.3838889,22.230,-0.418,-150.45218091208312,12.679924485297121,19.31,30.0
01a58491o1011o,58491.66410375,18.46,0.14,7.12,o,2322.99,6450.89,807.1,717.4,330.0,61.2,8.6,5.12,173.4,177.7,3.49,3.08,1.0,3.0,197.44875,-23.3838889,22.230,-0.413,149.35037275961488,20.987143884521043,18.98,30.0
01a58499o0845o,58499.59213565,>20.35,0.00,3.0,o,6523.27,873.68,876.6,555.3,104.0,-55.0,5.1,6.26,181.5,180.7,3.52,3.12,1.0,3.0,197.44875,-23.3838889,22.225,-0.412,-137.6381074222509,12.762806324608716,19.24,30.0
01a58499o0861o,58499.59952145,>17.01,0.00,3.0,o,7599.91,10516.40,-122011.3,7476.4,-539.0,-359.6,107.3,1.44,-35.5,144.1,3.55,3.19,1.0,3.0,197.44875,-23.3838889,22.220,-0.409,-929.6456991693532,277.39428120375857,19.21,30.0
01a58499o0864o,58499.60090175,19.38,0.20,4.91,o,6498.53,805.91,671.4,468.6,307.0,28.0,5.7,8.48,181.5,182.6,3.37,3.01,1.0,3.0,197.44875,-23.3838889,22.228,-0.41,64.42184715276886,13.114447456099374,19.28,30.0
01a58499o0875o,58499.60596735,>20.22,0.00,3.0,o,6565.80,865.97,-1429.8,538.3,143.0,-14.9,5.9,6.64,175.1,180.8,3.51,3.08,1.0,3.0,197.44875,-23.3838889,22.230,-0.414,-36.60351958367702,14.49401111031506,19.26,30.0
01a58499o0885o,58499.61057235,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3838889,22.222,,,,19.22,30.0
01a58499o0892o,58499.61379965,>20.30,0.00,3.0,o,6578.43,722.78,-1762.9,420.1,114.0,-45.6,5.7,7.23,177.2,181.6,3.41,3.06,1.0,3.0,197.44875,-23.3838889,22.231,-0.41,-107.62654364457195,13.453317955571494,19.25,30.0
01a58499o0906o,58499.62336705,>20.28,0.00,3.0,o,7653.29,10393.80,-696.3,536.2,67.0,-75.0,5.5,5.11,179.7,178.7,3.52,3.09,1.0,3.0,197.44875,-23.3838889,22.226,-0.411,-185.54153771100297,13.606379432140216,19.25,30.0
01a58503o0930o,58503.63418205,18.51,0.23,4.22,o,4215.31,6518.05,970.2,1239.3,264.0,56.1,13.3,3.01,176.7,175.0,3.47,3.25,1.0,3.0,197.44875,-23.3838889,22.233,-0.409,142.7100118844415,33.8332113736733,18.51,30.0
01a58503o0960o,58503.64819615,>19.60,0.00,3.0,o,6384.93,3851.37,-2048.2,917.0,188.0,-59.6,10.5,3.11,171.3,180.5,3.42,3.14,1.0,3.0,197.44875,-23.3838889,22.234,-0.407,-143.97290217308733,25.364353570762034,18.55,30.0
01a58503o0985o,58503.66004375,20.25,0.69,1.12,o,6315.23,3820.53,161.7,790.5,276.0,11.7,10.4,2.91,174.0,182.0,3.51,3.10,1.0,3.0,197.44875,-23.3838889,22.233,-0.414,28.849176273997433,25.643712243553278,18.5,30.0
01a58503o0998o,58503.66636435,17.91,0.13,8.14,o,6303.35,3962.10,-2179.2,1273.3,306.0,93.6,11.5,2.27,176.6,184.9,3.58,3.31,1.0,3.0,197.44875,-23.3838889,22.235,-0.407,249.2674749952912,30.62581156459241,18.37,30.0
01a58504o0658o,58504.51618585,>18.24,0.00,3.0,o,407.89,6855.76,1894.7,3227.0,230.0,-19.8,32.6,2.60,201.0,205.3,3.60,3.28,1.0,3.0,197.44875,-23.3838889,22.200,-0.404,-54.11532612032915,89.09897128902679,17.9,30.0
01a58504o0695o,58504.53422495,>18.44,0.00,3.0,o,364.96,6774.72,-4628.0,2984.4,330.0,-10.0,28.8,2.56,175.8,191.2,3.53,3.18,1.0,3.0,197.44875,-23.3838889,22.213,-0.411,-25.839289673212093,74.41715425885086,18.05,30.0
01a58504o0710o,58504.54178475,>18.48,0.00,3.0,o,410.59,6834.24,-4565.2,3376.3,348.0,-8.7,27.3,2.73,186.5,200.2,3.54,3.23,1.0,3.0,197.44875,-23.3838889,22.216,-0.413,-22.87724811038049,71.787226829125,18.03,30.0
01a58504o0728o,58504.55110595,>18.50,0.00,3.0,o,416.29,6692.94,-3967.6,2601.7,-49.0,-226.3,26.1,2.57,188.1,188.9,3.78,3.11,1.0,3.0,197.44875,-23.3838889,22.220,-0.409,-607.3170699867551,70.04408098389,18.09,30.0
01a58504o0731o,58504.55281525,>18.59,0.00,3.0,o,9953.35,6716.66,-5068.0,2447.9,-157.0,-223.2,23.4,2.49,177.4,183.4,3.80,3.16,1.0,3.0,197.44875,-23.3838889,22.214,-0.407,-614.1063877143807,64.38212129263668,17.98,30.0
01a58504o0749o,58504.56167325,>18.63,0.00,3.0,o,9923.90,6652.82,-24893.4,2462.5,96.0,-581.5,22.7,2.53,166.4,201.1,3.78,3.19,1.0,3.0,197.44875,-23.3838889,22.219,-0.407,-1599.2300703717392,62.42910162930092,18.07,30.0
01a58504o0766o,58504.57011895,>18.71,0.00,3.0,o,9968.33,6703.94,-2753.7,1949.6,-126.0,-257.7,23.5,2.96,185.0,181.5,3.47,3.13,1.0,3.0,197.44875,-23.3838889,22.223,-0.411,-638.3619257081743,58.213058805363204,18.14,30.0
01a58504o0787o,58504.58047215,>18.83,0.00,3.0,o,9975.58,6556.60,-3353.0,1920.4,341.0,-48.3,20.9,2.24,156.6,165.0,3.53,3.09,1.0,3.0,197.44875,-23.3838889,22.226,-0.41,-119.71789191536031,51.80339422424494,18.19,30.0
01a58507o0744o,58507.55400075,>19.21,0.00,3.0,o,359.01,6738.08,-11694.3,1687.0,168.0,-209.3,17.0,5.98,175.8,201.5,3.21,2.90,1.0,3.0,197.44875,-23.3838889,22.213,-0.421,-452.6379924480424,36.76467210519216,18.47,30.0
01a58507o0759o,58507.56092355,>19.10,0.00,3.0,o,333.99,6677.99,-5795.5,1401.3,161.0,-105.2,16.1,3.46,182.4,193.5,3.42,3.19,1.0,3.0,197.44875,-23.3838889,22.214,-0.406,-262.73097301002707,40.20882761845473,18.45,30.0
01a58507o0762o,58507.56230605,>19.05,0.00,3.0,o,387.36,6751.64,15508.9,1753.1,499.0,10.0,17.2,3.58,222.5,204.3,3.40,3.15,1.0,3.0,197.44875,-23.3838889,22.215,-0.402,24.404404576120335,41.975575870926974,18.42,30.0
01a58507o0773o,58507.57080145,>19.19,0.00,3.0,o,9933.98,6638.68,584.7,1399.6,-32.0,-51.4,12.8,3.92,184.5,182.3,3.74,3.39,1.0,3.0,197.44875,-23.3838889,22.212,-0.38,-145.91944349376047,36.33791588949678,18.38,30.0
01a58507o0781o,58507.57449025,>19.02,0.00,3.0,o,395.46,6597.16,-13017.2,1931.8,182.0,-5.2,15.2,2.73,168.4,189.4,3.71,3.38,1.0,3.0,197.44875,-23.3838889,22.218,-0.383,-14.560379643612995,42.56110972748413,18.36,30.0
01a58507o0788o,58507.57771405,18.03,0.17,6.03,o,9908.03,6577.63,3011.1,1160.1,167.0,87.4,14.5,2.64,184.8,182.1,3.46,3.23,1.0,3.0,197.44875,-23.3838889,22.214,-0.399,222.161499998731,36.857457093610975,18.47,30.0
01a58507o0793o,58507.58001915,>19.34,0.00,3.0,o,9960.83,6646.22,-835.0,1169.4,-2.0,-34.1,14.8,4.38,177.2,182.8,3.25,2.94,1.0,3.0,197.44875,-23.3838889,22.215,-0.416,-75.20796120738498,32.641578471240415,18.54,30.0
01a58507o0809o,58507.58739145,19.37,0.42,2.12,o,9971.65,6505.13,-2754.9,1274.7,167.0,29.1,13.7,3.87,165.5,177.0,3.28,2.98,1.0,3.0,197.44875,-23.3838889,22.218,-0.409,65.05217805684885,30.625939497554267,18.57,30.0
01a58511o0543o,58511.59828215,17.02,0.04,24.94,o,8214.73,2567.53,4510.7,650.0,440.0,197.0,7.9,4.41,180.7,180.8,3.96,3.16,1.0,3.0,197.44875,-23.3838889,22.211,-0.402,563.8028150836857,22.60935146782293,18.9,30.0
01a58511o0549o,58511.60104975,17.50,0.06,16.72,o,8196.83,2529.15,2832.3,568.2,310.0,127.1,7.6,3.02,179.9,181.5,3.91,3.20,1.0,3.0,197.44875,-23.3838889,22.212,-0.401,363.0371185667669,21.70796302995617,18.86,30.0
01a58511o0555o,58511.60381335,17.25,0.05,21.06,o,8251.58,2606.22,1337.3,599.8,471.0,176.9,8.4,5.34,173.5,181.7,3.70,3.03,1.0,3.0,197.44875,-23.3838889,22.212,-0.41,456.51066792735026,21.677160037251223,18.95,30.0
01a58511o0565o,58511.60841905,18.85,0.20,4.90,o,8268.59,2488.92,1039.6,604.3,91.0,35.8,7.3,3.33,181.0,180.7,3.83,3.36,1.0,3.0,197.44875,-23.3838889,22.213,-0.402,105.17192505834835,21.44567186943975,18.88,30.0
01a58515o0657o,58515.55387545,19.71,0.28,3.41,o,1977.69,4571.50,-1948.6,486.2,167.0,20.1,5.9,5.94,174.9,183.3,3.43,3.00,1.0,3.0,197.44875,-23.3838889,22.220,-0.41,47.25961479632585,13.872225238722512,19.3,30.0
01a58515o0670o,58515.55986015,>20.31,0.00,3.0,o,2030.89,4610.85,-2245.7,499.9,303.0,-1.0,6.2,9.81,175.0,183.9,3.26,2.89,1.0,3.0,197.44875,-23.3838889,22.223,-0.421,-2.1686735771304404,13.44577617820873,19.33,30.0
01a58515o0673o,58515.56124285,>20.42,0.00,3.0,o,1957.91,4532.85,-2697.2,539.2,365.0,-26.0,5.8,8.73,175.3,184.2,3.25,2.79,1.0,3.0,197.44875,-23.3838889,22.223,-0.429,-54.66881465602545,12.195350961728751,19.38,30.0
01a58515o0684o,58515.56800455,>20.47,0.00,3.0,o,2047.17,4495.33,-2875.6,462.6,173.0,-98.3,5.3,8.22,177.8,183.3,3.31,2.88,1.0,3.0,197.44875,-23.3838889,22.224,-0.423,-215.90005086277026,11.640592772865537,19.34,30.0
01a58519o0874o,58519.60690835,>20.63,0.00,3.0,o,6503.62,2121.77,-530.4,411.0,269.0,-67.2,5.1,10.55,177.3,183.6,3.13,2.71,1.0,3.0,197.44875,-23.3838889,22.222,-0.441,-133.77089931530648,10.15225575160808,19.45,30.0
01a58519o0886o,58519.61258725,18.38,0.07,14.30,o,4028.54,8404.70,223.1,457.5,562.0,87.2,6.1,26.30,174.0,182.9,2.98,2.66,1.0,3.0,197.44875,-23.3838889,22.222,-0.436,161.4704780013064,11.295526557430836,19.53,30.0
01a58519o0903o,58519.62059995,>20.60,0.00,3.0,o,6466.78,2082.64,-1891.3,397.6,328.0,-90.9,5.8,15.53,172.8,182.2,2.97,2.58,1.0,3.0,197.44875,-23.3838889,22.221,-0.442,-163.76413053987082,10.449196448088568,19.54,30.0
01a58519o0937o,58519.63658725,>21.05,0.00,3.0,o,6432.66,2199.02,-342.2,393.4,41.0,-243.1,3.4,15.39,189.1,182.8,3.18,2.71,1.0,3.0,197.44875,-23.3838889,22.221,-0.437,-490.29799242005816,6.857314579301512,19.48,30.0
01a58523o0662o,58523.57499495,>20.36,0.00,3.0,o,596.83,667.45,-3922.0,457.8,145.0,-75.3,5.8,29.75,171.6,183.4,3.52,2.75,1.0,3.0,197.44875,-23.3838889,22.236,-0.431,-167.32047113817595,12.887898175317668,19.37,30.0
01a58523o0693o,58523.58945205,>20.48,0.00,3.0,o,10012.60,9923.65,-1963.4,450.1,9.0,-192.1,5.4,7.99,180.5,180.9,3.28,2.85,1.0,3.0,197.44875,-23.3838889,22.236,-0.429,-411.4573397540848,11.566213610994575,19.42,30.0
01a58523o0697o,58523.59129445,>20.25,0.00,3.0,o,8949.94,140.36,-1180.2,496.8,216.0,-16.0,5.9,6.50,173.5,179.9,3.56,2.94,1.0,3.0,197.44875,-23.3838889,22.227,-0.417,-38.264501191168726,14.110034814243468,19.32,30.0
01a58523o0700o,58523.59267575,>20.42,0.00,3.0,o,497.81,10052.20,-1120.8,503.0,-41.0,-259.2,4.7,9.73,179.7,181.6,3.76,3.01,1.0,3.0,197.44875,-23.3838889,22.234,-0.41,-661.7105867439418,11.998610176298332,19.27,30.0
01a58523o0709o,58523.59698535,>20.52,0.00,3.0,o,1581.21,10379.30,-3183.4,472.4,67.0,-178.7,5.2,9.13,177.9,181.5,3.32,2.78,1.0,3.0,197.44875,-23.3838889,22.227,-0.431,-381.75626888244716,11.108744253993986,19.4,30.0
01a58523o0711o,58523.59807775,>20.35,0.00,3.0,o,9945.08,9842.69,1490.2,403.1,152.0,-36.1,6.0,6.19,184.4,182.1,3.48,2.72,1.0,3.0,197.44875,-23.3838889,22.235,-0.433,-78.65640538368618,13.073086767371661,19.4,30.0
01a58523o0713o,58523.59899955,>20.41,0.00,3.0,o,8911.86,100.92,467.3,657.8,149.0,-67.9,6.4,8.79,181.6,179.5,3.07,2.72,1.0,3.0,197.44875,-23.3838889,22.227,-0.436,-131.8426121847339,12.426991428310705,19.49,30.0
01a58523o0720o,58523.60221865,>20.36,0.00,3.0,o,8893.89,220.24,-2636.6,593.9,241.0,-11.7,5.6,6.31,177.8,186.5,3.53,2.81,1.0,3.0,197.44875,-23.3838889,22.226,-0.428,-26.813013837892495,12.833579272837431,19.35,30.0
01a58523o0721o,58523.60267875,>20.34,0.00,3.0,o,9940.43,9961.75,1365.1,469.3,153.0,-111.2,6.0,6.63,188.1,183.2,3.42,2.78,1.0,3.0,197.44875,-23.3838889,22.234,-0.434,-243.81163928963534,13.155304278217736,19.4,30.0
01a58523o0734o,58523.60869355,>20.68,0.00,3.0,o,518.81,10088.20,-116.9,463.6,-140.0,-308.0,4.3,8.00,188.6,182.1,3.47,2.80,1.0,3.0,197.44875,-23.3838889,22.233,-0.432,-689.4725303816527,9.625752859224372,19.39,30.0
01a58523o0753o,58523.61776725,>20.57,0.00,3.0,o,453.80,10009.80,5.3,471.2,-9.0,-231.3,4.6,8.29,185.6,181.5,3.47,2.91,1.0,3.0,197.44875,-23.3838889,22.233,-0.423,-533.6749791937535,10.613510178518228,19.39,30.0
01a58523o0761o,58523.62144775,>20.45,0.00,3.0,o,446.62,10130.10,36.3,556.5,-13.0,-243.0,5.1,10.67,182.9,179.5,3.46,2.93,1.0,3.0,197.44875,-23.3838889,22.233,-0.423,-562.8967459126733,11.813882321624007,19.39,30.0
01a58527o0752o,58527.56563545,19.43,0.23,4.31,o,5854.00,4554.55,303.1,468.8,243.0,25.4,5.9,5.25,179.1,181.6,3.65,2.89,1.0,3.0,197.44875,-23.3838889,22.226,-0.423,61.61737164977798,14.312696564318507,19.27,30.0
01a58527o0772o,58527.57523665,>20.41,0.00,3.0,o,4740.75,6068.46,-2091.6,434.5,97.0,-110.6,4.6,9.72,177.8,182.1,3.80,3.05,1.0,3.0,197.44875,-23.3838889,22.225,-0.41,-291.5528614800912,12.126068379822959,19.27,30.0
01a58527o0776o,58527.57725145,17.90,0.06,17.45,o,5888.69,4593.59,152.3,422.0,481.0,115.2,6.6,7.03,173.5,181.7,3.36,2.81,1.0,3.0,197.44875,-23.3838889,22.227,-0.43,251.52248877910813,14.410142586303067,19.36,30.0
01a58527o0800o,58527.58934425,19.46,0.22,4.56,o,4670.23,6105.19,-768.4,411.3,500.0,25.1,5.5,11.63,175.2,182.5,3.58,2.89,1.0,3.0,197.44875,-23.3838889,22.225,-0.421,59.66688097814839,13.074416150590285,19.33,30.0
01a58531o0814o,58531.58459305,18.12,0.14,7.43,o,6210.20,7934.51,-1625.3,1226.5,605.0,80.2,10.8,6.92,170.0,180.1,3.62,3.12,1.0,3.0,197.44875,-23.3838889,22.231,-0.413,205.4547934068685,27.667229037333918,18.67,30.0
01a58531o0842o,58531.59750195,18.64,0.20,5.00,o,6229.63,7971.19,1742.8,902.7,-64.0,53.5,10.7,6.35,175.2,177.3,3.45,3.03,1.0,3.0,197.44875,-23.3838889,22.229,-0.415,127.31930254100108,25.463860508200217,18.72,30.0
01a58531o0858o,58531.60487425,>19.72,0.00,3.0,o,6175.90,7893.32,1317.4,952.5,-25.0,-172.9,9.9,6.67,184.4,182.1,3.34,3.04,1.0,3.0,197.44875,-23.3838889,22.228,-0.416,-400.39974200690295,22.926301017167955,18.76,30.0
01a58531o0872o,58531.61169095,>19.48,0.00,3.0,o,6153.73,8009.53,4261.6,860.8,229.0,-5.5,9.3,5.24,187.2,180.5,4.04,3.35,1.0,3.0,197.44875,-23.3838889,22.225,-0.391,-16.63671615122708,28.13117458298397,18.65,30.0
01a58539o0759o,58539.56930385,>19.79,0.00,3.0,o,8176.10,9869.04,-1942.7,795.0,151.0,-49.2,9.7,3.54,174.3,179.6,3.30,3.07,1.0,3.0,197.44875,-23.3838889,22.269,-0.42,-109.8743106677966,21.662211656049326,18.94,30.0
01a58539o0763o,58539.57114465,>19.89,0.00,3.0,o,7154.11,154.67,-3238.4,711.6,159.0,-3.2,9.1,2.95,171.0,177.9,3.25,3.01,1.0,3.0,197.44875,-23.3838889,22.263,-0.422,-6.951500849531666,19.768330540855672,18.94,30.0
01a58539o0778o,58539.57804805,18.44,0.13,7.65,o,8196.04,9907.02,-799.7,703.6,264.0,71.1,9.3,4.31,176.6,180.9,3.23,3.00,1.0,3.0,197.44875,-23.3838889,22.267,-0.422,152.43058734700955,19.93817809180294,18.97,30.0
01a58539o0782o,58539.57989475,19.72,0.38,2.38,o,7173.37,192.66,-1873.1,734.6,225.0,20.5,8.6,3.87,170.7,178.6,3.35,3.09,1.0,3.0,197.44875,-23.3838889,22.261,-0.413,46.820483348558156,19.6417637462244,18.95,30.0
01a58539o0797o,58539.58682515,19.81,0.43,2.09,o,8141.92,9827.49,-748.2,942.1,258.0,19.2,9.2,4.23,174.0,179.8,3.35,3.09,1.0,3.0,197.44875,-23.3838889,22.267,-0.4085,43.429343104955315,20.80989357112442,18.93,30.0
01a58539o0801o,58539.58866465,>19.75,0.00,3.0,o,7119.66,113.64,816.8,774.3,179.0,-48.7,8.7,2.87,174.2,174.6,3.40,3.40,1.0,3.0,197.44875,-23.3838889,22.259,-0.4,-122.960477375988,21.966245444991696,18.83,30.0
01a58539o0816o,58539.59558095,18.54,0.16,6.39,o,8125.94,9944.42,581.9,795.8,104.0,60.1,9.4,4.52,176.8,180.1,3.38,3.08,1.0,3.0,197.44875,-23.3838889,22.265,-0.423,138.80996159476166,21.710709467400324,18.94,30.0
01a58539o0820o,58539.59743515,17.30,0.05,20.88,o,7084.30,231.44,1360.6,812.0,469.0,196.3,9.4,3.12,170.3,178.1,3.31,3.00,1.0,3.0,197.44875,-23.3838889,22.258,-0.428,437.26860135070456,20.938995683630274,18.92,30.0
01a58543o0691o,58543.53958085,18.26,0.08,12.67,o,7708.57,6454.62,-1479.0,574.8,609.0,100.1,7.9,12.37,167.8,180.0,2.98,2.67,1.0,3.0,197.44875,-23.3838889,22.254,-0.4335,180.23550519793255,14.224380530106567,19.39,30.0
01a58543o0699o,58543.54326195,18.48,0.10,10.37,o,7670.66,6417.31,-1024.0,507.7,499.0,81.9,7.9,11.30,171.8,181.6,3.00,2.66,1.0,3.0,197.44875,-23.3838889,22.254,-0.432,147.694913361315,14.24651789443698,19.41,30.0
01a58543o0705o,58543.54602715,19.06,0.17,5.99,o,7742.64,6494.01,978.7,679.0,455.0,43.1,7.2,17.02,177.2,181.1,3.10,2.78,1.0,3.0,197.44875,-23.3838889,22.216,-0.424,86.29040457450877,14.41510238831701,19.31,30.0
01a58543o0714o,58543.55249225,>20.44,0.00,3.0,o,2811.75,4208.81,-3137.1,495.8,167.0,-139.1,6.6,11.04,175.4,180.8,2.97,2.71,1.0,3.0,197.44875,-23.3838889,22.253,-0.4365,-254.29136641911566,12.065586041453368,19.42,30.0
01a58547o0672o,58547.52251425,>19.05,0.00,3.0,o,2888.83,6067.13,-2959.3,487.7,63.0,-208.1,4.8,2.78,181.0,181.7,3.15,2.88,1.0,3.0,197.44875,-23.3838889,20.646,-0.435,-1881.2818563181181,43.39333450421415,17.76,30.0
01a58547o0704o,58547.53759565,15.59,0.05,20.33,o,2928.44,6102.08,24995.7,625.8,314.0,180.9,8.9,15.33,207.6,147.3,2.91,2.91,1.0,3.0,197.44875,-23.3838889,20.299,-0.438,2107.188027678112,103.67038942142175,17.36,30.0
01a58547o0723o,58547.54670665,19.22,0.29,3.27,o,2850.46,6026.14,750.2,596.7,147.0,20.6,6.3,5.53,180.7,183.0,3.07,3.07,1.0,3.0,197.44875,-23.3838889,21.667,-0.42,74.51139882298189,22.78746663032941,18.7,30.0
01a58547o0732o,58547.55085065,18.16,0.10,9.90,o,2841.09,6142.20,-353.7,525.0,238.0,69.3,7.0,6.41,176.3,182.7,3.03,3.03,1.0,3.0,197.44875,-23.3838889,21.905,-0.425,197.01406725896055,19.900410834238436,18.95,30.0
01a58551o0696o,58551.53399905,>17.98,0.00,3.0,o,8129.30,7917.76,-4152.8,620.5,51.0,-188.5,7.2,2.42,191.0,195.6,3.28,2.91,1.0,3.0,197.44875,-23.3838889,20.072,-0.426,-3016.872334982113,115.23331995687646,17.08,30.0
01a58551o0717o,58551.54369285,>17.99,0.00,3.0,o,8149.15,7955.78,-104.8,678.6,142.0,-78.7,6.7,2.06,195.1,191.6,3.02,2.81,1.0,3.0,197.44875,-23.3838889,19.878,-0.438,-1353.838126686362,115.25686720201558,16.98,30.0
01a58551o0738o,58551.55339765,14.40,0.05,22.94,o,8095.65,7876.80,-20307.8,709.9,436.0,190.4,8.3,41.73,106.6,221.8,2.76,2.76,1.0,3.0,197.44875,-23.3838889,19.075,-0.464,6309.048317791604,275.02679116423485,16.21,30.0
01a58551o0759o,58551.56308705,>18.27,0.00,3.0,o,8080.26,7992.48,-1979.4,577.3,167.0,-89.2,6.4,2.04,190.2,194.9,2.87,2.68,1.0,3.0,197.44875,-23.3838889,20.002,-0.45,-1254.4700305372328,90.00681833450999,17.12,30.0
01a58555o0703o,58555.53899625,17.93,0.08,12.79,o,2832.04,2188.62,-360.4,469.3,428.0,85.7,6.7,5.94,175.5,183.6,3.16,2.94,1.0,3.0,197.44875,-23.3838889,21.904,-0.415,244.50851062086883,19.11560118039465,18.96,30.0
01a58555o0724o,58555.54875515,17.41,0.07,15.89,o,2850.29,2226.38,2673.6,609.3,341.0,101.7,6.4,4.42,186.9,187.1,3.11,2.92,1.0,3.0,197.44875,-23.3838889,21.551,-0.422,395.13266960972703,24.865772718802884,18.56,30.0
01a58555o0745o,58555.55846295,>19.74,0.00,3.0,o,2777.78,2149.21,-767.8,414.0,175.0,-78.5,4.4,3.42,180.4,180.2,3.12,2.92,1.0,3.0,197.44875,-23.3838889,21.243,-0.428,-408.588225788165,22.901760426343003,18.24,30.0
01a58555o0766o,58555.56815645,>17.76,0.00,3.0,o,2763.62,2265.31,-3076.7,629.6,80.0,-155.6,6.1,2.62,169.1,172.3,3.36,3.13,1.0,3.0,197.44875,-23.3838889,19.777,-0.423,-3590.64072938686,140.76419311863654,16.7,30.0
01a58559o0544o,58559.48748945,>19.94,0.00,3.0,o,6655.74,5995.83,1003.8,698.5,259.0,-64.8,9.2,7.88,185.4,181.8,3.16,2.90,1.0,3.0,197.44875,-23.3838889,22.254,-0.417,-132.35453655305383,18.791076177285422,18.92,30.0
01a58559o0564o,58559.49672275,17.57,0.07,15.10,o,6675.48,6033.40,1173.6,740.3,410.0,146.5,9.7,4.78,175.5,180.4,3.36,3.13,1.0,3.0,197.44875,-23.3838889,22.254,-0.407,340.2514502021029,22.528594313722852,18.86,30.0
01a58559o0598o,58559.51274195,18.89,0.20,4.82,o,6625.24,5954.99,788.1,670.0,140.0,43.4,9.0,6.27,179.7,182.0,3.33,3.14,1.0,3.0,197.44875,-23.3838889,22.253,-0.414,100.95837609448974,20.936068775355015,18.87,30.0
01a58559o0614o,58559.52011075,19.01,0.23,4.27,o,6609.17,6070.05,-124.7,804.7,271.0,41.0,9.6,6.75,180.8,184.5,3.27,3.03,1.0,3.0,197.44875,-23.3838889,22.250,-0.415,90.70954388031824,21.23930783539159,18.89,30.0
01a58567o0547o,58567.46777365,>14.84,0.00,3.0,o,10534.70,5984.34,-313819.5,51030.7,-140.0,44.4,899.3,0.01,27.9,128.1,2.91,2.91,1.0,3.0,197.44875,-23.3838889,22.044,-0.445,104.33924584784413,2113.3397250217618,18.26,30.0
01a58567o0564o,58567.47560035,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3838889,21.529,,,,17.25,30.0
01a58567o0569o,58567.47850965,>18.16,0.00,3.0,o,10489.70,5943.42,9572.2,2805.4,280.0,1.7,33.0,2.98,209.7,187.7,3.11,2.93,1.0,3.0,197.44875,-23.3838889,21.854,-0.434,5.069389676002571,98.40579959299109,17.79,30.0
01a58567o0584o,58567.48542025,>15.14,0.00,3.0,o,963.49,6128.24,4566.9,5883.2,24.0,-76.7,84.1,1.46,204.3,203.8,3.03,2.84,1.0,3.0,197.44875,-23.3838889,19.786,-0.47,-1499.8059692939246,1644.5069363444466,14.77,30.0
01a58567o0595o,58567.49048625,18.22,0.58,1.40,o,10485.60,6058.31,5310.6,3267.2,6.0,53.7,38.3,2.49,148.4,129.9,3.08,2.89,1.0,3.0,197.44875,-23.3838889,21.675,-0.447,186.68163257468476,133.1453729536392,17.43,30.0
01a58567o0604o,58567.49463035,>16.93,0.00,3.0,o,981.62,6166.43,5724.5,3427.0,213.0,6.8,49.7,1.39,188.6,178.8,3.03,2.87,1.0,3.0,197.44875,-23.3838889,21.015,-0.4595,42.90542252884981,313.5881617182112,16.43,30.0
01a58567o0610o,58567.49739005,>17.04,0.00,3.0,o,926.99,6089.07,-170.6,3411.1,-37.0,-113.7,44.1,1.21,151.7,152.9,3.08,2.93,1.0,3.0,197.44875,-23.3838889,21.039,-0.456,-725.8678260684325,281.537125150553,16.29,30.0
