expname,mjd,mag,magerr,snr,filter,x,y,flux,dflux,peakval,peakfit,dpeak,chi/N,skyfit,skyval,major,minor,snrdet,snrlimit,ra,dec,zp,apfit,uJy,duJy,mag5sig,texp
01a58875o0841o,58875.63360715,19.77,0.26,3.74,o,7424.97,8675.01,-996.3,441.0,200.0,28.4,7.6,9.37,174.7,181.8,2.94,2.47,1.0,3.0,197.44875,-23.3852777889,22.250,-0.3907,45.03201382675948,12.050820601527185,19.46,30.0
01a58875o0852o,58875.63919465,20.00,0.30,3.13,o,7479.48,8751.11,-1459.3,483.0,224.0,22.2,7.1,9.10,173.2,181.3,2.96,2.47,1.0,3.0,197.44875,-23.3852777889,22.247,-0.4127,36.266060694800075,11.598604996985609,19.48,30.0
01a58875o0889o,58875.65720285,>20.45,0.00,3.0,o,3070.50,1939.15,260.0,481.9,169.0,-102.3,7.4,11.31,179.1,181.6,2.85,2.50,1.0,3.0,197.44875,-23.3852777889,22.253,-0.4037,-160.6272587056466,11.619176094054593,19.42,30.0
01a58879o0758o,58879.57203635,>20.15,0.00,3.0,o,7439.67,8710.26,-51.6,467.5,136.0,-42.6,6.5,14.04,175.5,181.4,3.15,2.83,1.0,3.0,197.44875,-23.3852777889,22.056,-0.3767,-97.87354834830496,14.933757377088783,19.15,30.0
01a58879o0768o,58879.57766035,>19.83,0.00,3.0,o,7412.60,8667.14,-1816.5,441.0,174.0,-45.1,5.3,7.82,174.1,180.9,3.03,2.75,1.0,3.0,197.44875,-23.3852777889,21.438,-0.3957,-174.14483954765103,20.464914625333712,18.55,30.0
01a58879o0774o,58879.58057305,>19.73,0.00,3.0,o,7480.12,8747.57,881.7,469.4,174.0,-0.3,5.4,3.98,182.4,183.5,3.36,3.20,1.0,3.0,197.44875,-23.3852777889,21.642,-0.3347,-1.171033328796393,21.078599918335076,18.6,30.0
01a58879o0799o,58879.59391875,17.74,0.07,15.84,o,7498.62,8631.29,-1014.9,569.2,362.0,129.9,8.2,8.48,169.2,184.9,2.73,2.39,1.0,3.0,197.44875,-23.3852777889,21.752,-0.3877,291.9634214097296,18.430331451576468,18.98,30.0
01a58887o0778o,58887.57642565,18.21,0.12,8.57,o,5915.57,5136.48,-3856.9,1205.8,441.0,155.2,18.1,5.00,162.9,179.0,2.60,2.17,1.0,3.0,197.44875,-23.3852777889,22.268,-0.3907,188.05441937549656,21.93160432149799,18.75,30.0
01a58887o0798o,58887.58623755,>19.76,0.00,3.0,o,5895.64,5097.89,23.8,1091.3,118.0,-3.5,17.7,6.55,176.9,178.8,2.59,2.19,1.0,3.0,197.44875,-23.3852777889,22.267,-0.3977,-4.295074176467579,21.720803692421757,18.76,30.0
01a58887o0816o,58887.59527925,>19.55,0.00,3.0,o,4639.09,5398.15,665.0,1176.7,177.0,-18.4,14.4,4.09,180.3,177.2,3.15,2.69,1.0,3.0,197.44875,-23.3852777889,22.265,-0.3547,-32.481748702802044,25.4204989848016,18.54,30.0
01a58887o0823o,58887.59873605,18.12,0.15,6.87,o,5971.73,5058.90,2110.7,1178.8,187.0,107.9,15.7,2.76,179.1,176.3,3.39,2.64,1.0,3.0,197.44875,-23.3852777889,22.263,-0.3787,206.05531206774677,29.982098234139237,18.51,30.0
01a58895o0490o,58895.60350815,>19.88,0.00,3.0,o,9872.65,9806.82,-1291.5,716.0,67.0,-135.0,8.5,6.89,176.6,179.9,2.77,2.49,1.0,3.0,197.44875,-23.3852777889,21.805,-0.3997,-308.8670854081761,19.44718685903331,18.95,30.0
01a58895o0509o,58895.61272845,>20.09,0.00,3.0,o,9893.81,9845.85,-5486.0,840.8,14.0,-153.6,10.6,9.19,164.1,180.1,2.74,2.37,1.0,3.0,197.44875,-23.3852777889,22.188,-0.4147,-235.74846291337076,16.269099654177932,19.3,30.0
01a58895o0533o,58895.62431945,>20.34,0.00,3.0,o,9833.96,9767.15,-3503.6,548.0,177.0,-86.2,8.7,10.99,168.8,182.1,2.78,2.41,1.0,3.0,197.44875,-23.3852777889,22.258,-0.4047,-126.80250979522353,12.797933123183808,19.37,30.0
01a58895o0540o,58895.62754795,>20.34,0.00,3.0,o,9816.50,9883.60,-3327.9,619.1,225.0,-81.6,9.8,12.27,167.7,181.2,2.67,2.24,1.0,3.0,197.44875,-23.3852777889,22.258,-0.4057,-107.25268758444469,12.880837479504388,19.41,30.0
01a58903o0825o,58903.59827425,>20.52,0.00,3.0,o,7948.66,9887.84,-3676.8,700.3,3.0,-226.6,8.2,11.61,170.0,179.6,2.84,2.12,1.0,3.0,197.44875,-23.3852777889,22.253,-0.3937,-297.9016109816387,10.780199514781277,19.48,30.0
01a58903o0834o,58903.60284235,>20.63,0.00,3.0,o,7970.38,9927.23,-5937.0,641.0,126.0,-77.1,9.0,29.54,149.8,178.6,2.42,2.05,1.0,3.0,197.44875,-23.3852777889,22.255,-0.4067,-84.36889291820135,9.848508900957357,19.61,30.0
01a58903o0855o,58903.61305645,>20.52,0.00,3.0,o,7912.78,9847.83,-5341.1,575.1,25.0,-179.3,9.9,20.20,154.1,180.5,2.46,2.02,1.0,3.0,197.44875,-23.3852777889,22.252,-0.4097,-197.6175502941545,10.911398482499328,19.59,30.0
01a58903o0879o,58903.62473875,>20.49,0.00,3.0,o,7895.70,9964.04,-6164.2,620.5,100.0,-169.7,8.6,12.06,158.1,181.7,2.81,2.08,1.0,3.0,197.44875,-23.3852777889,22.246,-0.3997,-219.18470360820743,11.1077693048355,19.49,30.0
01a58907o0650o,58907.53972465,>20.58,0.00,3.0,o,5108.39,1750.74,-5837.3,611.1,172.0,-83.1,9.0,9.60,165.6,181.1,2.58,2.00,1.0,3.0,197.44875,-23.3852777889,22.245,-0.4057,-95.36949230440426,10.328825881343421,19.61,30.0
01a58907o0684o,58907.55582525,>20.65,0.00,3.0,o,5126.23,1789.47,-6845.1,695.4,164.0,-415.5,9.8,60.93,150.0,182.8,2.42,1.83,1.0,3.0,197.44875,-23.3852777889,22.248,-0.4227,-414.5684321596128,9.778028002801939,19.65,30.0
01a58907o0691o,58907.55904995,>20.95,0.00,3.0,o,5066.66,1711.49,-5876.6,686.7,303.0,-1576.0,6.3,337.27,91.3,182.9,2.65,1.97,1.0,3.0,197.44875,-23.3852777889,22.244,-0.4127,-1843.4317301547594,7.369048159882604,19.55,30.0
01a58907o0703o,58907.56459815,>20.61,0.00,3.0,o,5050.54,1827.93,-2813.2,548.9,61.0,-157.4,7.1,17.23,161.1,182.2,2.87,2.20,1.0,3.0,197.44875,-23.3852777889,22.242,-0.4137,-223.28937127861477,10.07213809452455,19.47,30.0
01a58911o0473o,58911.51959705,>20.80,0.00,3.0,o,5461.87,8818.65,-1762.2,526.7,133.0,-243.9,7.4,43.80,175.3,182.8,2.51,2.07,1.0,3.0,197.44875,-23.3852777889,22.262,-0.3877,-272.9069605172306,8.280079982892603,19.57,30.0
01a58911o0490o,58911.52789175,>21.22,0.00,3.0,o,5121.53,1796.27,-3552.4,554.8,61.0,-501.9,4.5,39.90,174.4,182.1,2.81,2.08,1.0,3.0,197.44875,-23.3852777889,22.267,-0.3647,-615.6666030290015,5.520023338574432,19.53,30.0
01a58911o0496o,58911.53075785,>20.69,0.00,3.0,o,5061.65,1717.77,-5700.1,561.7,134.0,-73.3,7.5,14.25,161.3,181.8,2.80,2.03,1.0,3.0,197.44875,-23.3852777889,22.266,-0.3647,-87.52191048955052,8.955175015984025,19.57,30.0
01a58911o0521o,58911.54292845,>20.59,0.00,3.0,o,5041.25,1830.65,-6144.4,580.8,361.0,-352.7,9.8,427.81,-101.8,182.1,2.40,1.99,1.0,3.0,197.44875,-23.3852777889,22.263,-0.3897,-363.10190135571514,10.089023627122224,19.67,30.0
01a58915o0650o,58915.52665255,>14.54,0.00,3.0,o,6336.77,7553.74,-968.8,4239.6,-34.0,-61.9,64.4,0.78,186.5,187.0,2.46,2.18,1.0,3.0,197.44875,-23.3852777889,18.389,-0.4457,-2670.797708895269,2778.665144634173,13.37,30.0
01a58915o0666o,58915.53448525,>15.23,0.00,3.0,o,6355.47,7591.12,-3348.6,3989.6,326.0,59.7,59.7,1.09,225.5,238.3,2.35,2.16,1.0,3.0,197.44875,-23.3852777889,18.935,-0.4387,1465.0575667562484,1465.0575667562484,14.0,30.0
01a58915o0672o,58915.53727145,>15.42,0.00,3.0,o,6299.47,7512.56,-6565.6,3908.2,179.0,-12.6,59.9,1.30,164.5,189.5,2.45,2.34,1.0,3.0,197.44875,-23.3852777889,19.261,-0.4067,-251.13730657529487,1193.8987828460445,14.38,30.0
01a58915o0696o,58915.54886905,15.71,0.48,1.79,o,6281.20,7628.47,-8990.1,4237.9,361.0,110.5,61.8,1.00,225.4,258.4,2.41,2.25,1.0,3.0,197.44875,-23.3852777889,19.366,-0.4037,1885.908352607182,1054.7433139468224,14.56,30.0
01a58927o0324o,58927.56571295,>20.52,0.00,3.0,o,2605.30,3623.78,-4551.1,642.2,137.0,-12.1,10.4,17.06,146.1,183.4,2.29,2.04,1.0,3.0,197.44875,-23.3852777889,22.234,-0.3967,-12.595336229093004,10.82574353574936,19.49,30.0
01a58927o0342o,58927.57447975,>20.63,0.00,3.0,o,2622.84,3662.35,-5786.1,577.3,261.0,-312.8,10.3,51.93,144.8,181.6,2.13,1.99,1.0,3.0,197.44875,-23.3852777889,22.230,-0.4107,-300.3711169594817,9.890736907553265,19.58,30.0
01a58927o0358o,58927.58235725,>20.44,0.00,3.0,o,2565.41,3584.45,-4711.7,634.6,324.0,-78.6,12.5,23.42,163.8,183.5,2.11,1.96,1.0,3.0,197.44875,-23.3852777889,22.227,-0.4057,-73.50549693297936,11.689805491886032,19.5,30.0
01a58927o0369o,58927.58789045,>20.41,0.00,3.0,o,2545.51,3702.26,-6033.7,546.3,132.0,-183.4,10.1,27.35,164.1,182.9,2.47,2.14,1.0,3.0,197.44875,-23.3852777889,22.224,-0.3807,-214.81707717215326,11.83016619105097,19.38,30.0
01a58943o0197o,58943.54765115,18.97,0.63,1.27,o,808.54,5691.25,8638.2,1832.3,182.0,41.0,32.3,2.04,155.8,118.6,2.15,1.96,1.0,3.0,197.44875,-23.3852777889,21.283,-0.4127,93.8074073885853,73.9019331378367,17.61,30.0
01a58943o0204o,58943.55092205,>18.94,0.00,3.0,o,828.61,5729.49,-6398.4,1908.6,126.0,-160.5,23.7,3.01,171.2,179.7,2.42,2.25,1.0,3.0,197.44875,-23.3852777889,21.714,-0.4147,-319.6183212565228,47.1959764098417,18.23,30.0
01a58943o0218o,58943.55790665,>18.74,0.00,3.0,o,770.16,5654.87,757.0,1043.0,163.0,-72.8,17.0,1.76,173.9,170.0,2.38,2.25,1.0,3.0,197.44875,-23.3852777889,21.140,-0.3917,-236.8370264480246,55.30534958264312,17.67,30.0
01a58951o0423o,58951.42528605,>20.08,0.00,3.0,o,1520.38,9001.54,-2680.1,906.8,358.0,-233.4,17.5,33.47,157.7,180.2,2.08,1.87,1.0,3.0,197.44875,-23.3852777889,22.161,-0.4027,-217.55273050229835,16.31179427502237,19.12,30.0
01a58951o0429o,58951.42825765,20.23,0.48,1.82,o,9060.56,1582.70,-2763.6,996.0,260.0,31.4,17.3,15.64,145.8,170.5,2.05,1.89,1.0,3.0,197.44875,-23.3852777889,22.166,-0.4187,29.45127212763544,16.22633782828322,19.11,30.0
01a58951o0443o,58951.43484605,>19.58,0.00,3.0,o,9002.62,1504.97,918.7,1138.5,95.0,-55.8,19.9,6.96,158.5,167.5,2.23,1.90,1.0,3.0,197.44875,-23.3852777889,21.899,-0.3947,-71.58984270804922,25.5311446216878,18.52,30.0
01a58951o0464o,58951.44465905,>19.61,0.00,3.0,o,8984.04,1620.36,-2577.4,1198.2,83.0,-108.9,22.9,6.62,171.4,181.5,2.08,1.86,1.0,3.0,197.44875,-23.3852777889,21.975,-0.4037,-119.9396850855685,25.22147647804884,18.7,30.0
01a58955o0390o,58955.41168725,>20.24,0.00,3.0,o,10201.50,7379.70,-4739.4,781.4,176.0,-15.2,10.9,19.21,152.1,179.9,2.60,2.15,1.0,3.0,197.44875,-23.3852777889,22.199,-0.3867,-19.37377006705828,13.893032482298375,19.37,30.0
01a58955o0398o,58955.41551675,>20.38,0.00,3.0,o,10222.30,7418.40,4895.5,731.1,186.0,-100.8,10.6,17.88,202.0,183.6,2.37,2.12,1.0,3.0,197.44875,-23.3852777889,22.199,-0.3877,-115.58553415040298,12.154827995974914,19.42,30.0
01a58955o0416o,58955.42449865,>20.27,0.00,3.0,o,10160.70,7340.24,-2772.0,713.9,123.0,-114.3,9.3,10.90,174.5,180.6,2.66,2.39,1.0,3.0,197.44875,-23.3852777889,22.196,-0.3847,-165.83817630780902,13.493394922682624,19.31,30.0
01a58955o0437o,58955.43438985,>20.35,0.00,3.0,o,10146.80,7456.38,4938.9,572.2,208.0,-57.9,10.4,17.76,195.5,183.0,2.54,2.07,1.0,3.0,197.44875,-23.3852777889,22.196,-0.3797,-69.15783212512149,12.4221321951859,19.37,30.0
01a58955o0483o,58955.45741925,>20.25,0.00,3.0,o,323.35,7455.51,-4250.7,879.6,260.0,-87.9,13.7,34.71,162.3,180.7,2.23,1.95,1.0,3.0,197.44875,-23.3852777889,22.192,-0.3937,-88.28503525221895,13.760011182655283,19.46,30.0
01a58955o0498o,58955.46495165,>20.31,0.00,3.0,o,339.85,7494.38,-4378.2,671.7,318.0,-224.8,11.4,21.10,166.0,180.2,2.39,2.07,1.0,3.0,197.44875,-23.3852777889,22.191,-0.3977,-258.06154829202666,13.086751114453309,19.38,30.0
01a58955o0505o,58955.46818425,>20.21,0.00,3.0,o,283.55,7419.18,-4056.5,761.1,210.0,-123.5,10.7,16.89,166.6,178.3,2.87,2.01,1.0,3.0,197.44875,-23.3852777889,22.188,-0.3967,-165.61652083756996,14.348961724388653,19.26,30.0
01a58955o0528o,58955.47967945,>20.29,0.00,3.0,o,263.64,7534.85,-5374.0,782.1,139.0,-59.5,12.5,10.03,148.2,183.0,2.26,2.02,1.0,3.0,197.44875,-23.3852777889,22.185,-0.3967,-63.31921464210666,13.302356017249297,19.41,30.0
01a58959o0403o,58959.41918335,>20.26,0.00,3.0,o,10276.00,3126.41,-6952.7,777.3,210.0,-103.6,14.1,18.56,144.1,173.7,2.28,1.90,1.0,3.0,197.44875,-23.3852777889,22.222,-0.3937,-100.83398909108227,13.723544847338417,19.41,30.0
01a58959o0410o,58959.42278345,>20.25,0.00,3.0,o,341.76,7500.06,-5081.5,743.9,156.0,-199.5,12.3,13.88,164.8,179.7,2.50,2.00,1.0,3.0,197.44875,-23.3852777889,22.221,-0.3707,-219.61987986267735,13.540473796044768,19.32,30.0
01a58959o0414o,58959.42468585,>20.42,0.00,3.0,o,10205.70,7379.87,-2849.2,795.3,-14.0,-154.3,10.4,31.38,156.9,181.4,2.49,2.03,1.0,3.0,197.44875,-23.3852777889,22.219,-0.3807,-173.62811740462902,11.702737660454584,19.35,30.0
01a58959o0421o,58959.42790975,>20.46,0.00,3.0,o,10225.80,7416.73,-2687.3,828.8,76.0,-104.1,11.4,38.34,136.3,185.7,2.25,1.97,1.0,3.0,197.44875,-23.3852777889,22.218,-0.3977,-104.43792127344997,11.437005787870604,19.4,30.0
01a58959o0423o,58959.42883105,>20.20,0.00,3.0,o,284.16,7422.12,-3587.0,874.3,156.0,-50.3,13.5,23.98,163.6,181.8,2.41,1.97,1.0,3.0,197.44875,-23.3852777889,22.220,-0.3797,-53.06522366404153,14.242157444623475,19.37,30.0
01a58959o0433o,58959.43343455,19.13,0.18,5.48,o,10166.40,7337.65,4125.4,702.4,346.0,66.8,12.2,9.50,188.4,183.9,2.45,2.19,1.0,3.0,197.44875,-23.3852777889,22.216,-0.3917,80.82494299132577,14.76144168404453,19.31,30.0
01a58959o0457o,58959.44511125,>20.20,0.00,3.0,o,266.37,7538.47,-5903.7,705.0,275.0,-37.5,11.3,15.77,162.3,183.7,2.66,2.13,1.0,3.0,197.44875,-23.3852777889,22.217,-0.3617,-46.56410427093437,14.031316753641557,19.27,30.0
01a58959o0459o,58959.44603235,>20.35,0.00,3.0,o,10148.70,7454.54,-6061.8,708.3,355.0,-329.3,10.7,54.70,130.6,180.6,2.39,2.18,1.0,3.0,197.44875,-23.3852777889,22.213,-0.3817,-384.41902293488397,12.490991634993192,19.27,30.0
01a58963o0330o,58963.39211365,>17.02,0.00,3.0,o,8711.80,3785.29,-5506.0,775.8,21.0,-169.2,11.4,13.52,142.7,172.6,2.28,2.10,1.0,3.0,197.44875,-23.3852777889,18.864,-0.4037,-4048.6780740446625,272.7832744923709,16.03,30.0
01a58963o0338o,58963.39579675,>16.72,0.00,3.0,o,8731.65,3823.60,-1295.6,632.8,133.0,-80.5,9.5,3.37,189.7,191.9,2.34,2.23,1.0,3.0,197.44875,-23.3852777889,18.462,-0.4027,-3037.213671455208,358.42894259409286,15.52,30.0
01a58963o0351o,58963.40178935,>18.23,0.00,3.0,o,8673.50,3745.11,1549.0,871.8,173.0,-40.3,13.9,2.55,152.2,153.4,2.11,1.95,1.0,3.0,197.44875,-23.3852777889,20.127,-0.4107,-260.60386839779443,89.8857015069316,17.34,30.0
01a58963o0378o,58963.41424785,>18.81,0.00,3.0,o,8653.13,3859.13,-2329.4,706.3,190.0,-2.4,13.0,2.73,157.1,167.7,2.12,1.97,1.0,3.0,197.44875,-23.3852777889,20.649,-0.4107,-9.740294186314866,52.75992684253886,17.84,30.0
01a58967o0259o,58967.34352295,>20.40,0.00,3.0,o,1865.46,6755.97,-2700.1,703.8,73.0,-193.1,10.2,11.01,166.5,179.2,2.52,2.04,1.0,3.0,197.44875,-23.3852777889,22.201,-0.3787,-224.27028103270254,11.8464881746948,19.37,30.0
01a58967o0264o,58967.34585385,>20.43,0.00,3.0,o,1847.28,6718.17,249.0,716.8,116.0,-180.4,12.1,32.05,153.0,178.0,2.27,1.86,1.0,3.0,197.44875,-23.3852777889,22.203,-0.3927,-173.99392289549615,11.670324096649129,19.49,30.0
01a58967o0270o,58967.34861665,19.96,0.33,2.80,o,1906.71,6797.56,-3415.8,663.2,377.0,36.7,13.1,15.20,157.8,181.2,2.31,1.95,1.0,3.0,197.44875,-23.3852777889,22.204,-0.3927,37.72866174162162,13.467178986791367,19.46,30.0
01a58967o0282o,58967.35414235,19.10,0.16,6.18,o,1926.59,6682.45,-3074.6,715.2,540.0,85.3,13.8,29.22,153.7,181.9,2.32,1.84,1.0,3.0,197.44875,-23.3852777889,22.205,-0.3927,83.02589852874806,13.432091438414105,19.47,30.0
01a58971o0351o,58971.39477825,>20.23,0.00,3.0,o,4432.97,7665.37,-3467.7,765.2,268.0,-156.5,14.6,20.11,170.6,182.7,2.28,1.87,1.0,3.0,197.44875,-23.3852777889,22.220,-0.3857,-149.0903522031342,13.90874851224127,19.2,30.0
01a58971o0358o,58971.39800165,>20.24,0.00,3.0,o,4452.86,7703.35,-6370.3,853.0,220.0,-328.2,14.9,18.99,165.5,181.2,2.24,1.86,1.0,3.0,197.44875,-23.3852777889,22.218,-0.3847,-305.81464871127093,13.883724149292922,19.21,30.0
01a58971o0371o,58971.40407825,>20.18,0.00,3.0,o,4394.21,7626.42,-2491.4,823.8,286.0,-56.7,16.4,20.27,167.7,182.1,2.19,1.82,1.0,3.0,197.44875,-23.3852777889,22.218,-0.3907,-50.822650077797775,14.700025772061437,19.23,30.0
01a58971o0394o,58971.41468155,>20.28,0.00,3.0,o,4375.26,7742.41,-4042.4,834.0,152.0,-193.8,14.9,29.71,165.7,182.7,2.18,1.83,1.0,3.0,197.44875,-23.3852777889,22.217,-0.3927,-174.34925715521078,13.404561050632822,19.21,30.0
01a58979o0439o,58979.43873425,>19.63,0.00,3.0,o,4129.51,10100.10,-6396.3,1076.0,132.0,-77.9,16.6,3.90,164.5,183.5,2.57,2.45,1.0,3.0,197.44875,-23.3852777889,22.175,-0.3917,-114.86703490552908,24.47744261144779,18.68,30.0
01a58979o0446o,58979.44195575,19.12,0.30,3.16,o,4148.48,10138.80,-3388.3,1264.6,204.0,54.4,17.2,2.15,169.5,182.7,2.58,2.47,1.0,3.0,197.44875,-23.3852777889,22.174,-0.3967,81.63460659816106,25.81094179206563,18.71,30.0
01a58979o0461o,58979.44886935,20.47,0.75,1.01,o,4090.13,10062.50,-4296.0,1099.4,339.0,21.9,21.6,8.65,166.5,182.4,2.24,2.04,1.0,3.0,197.44875,-23.3852777889,22.184,-0.4017,23.457463318942484,23.13612820498437,18.87,30.0
01a58979o0462o,58979.44933135,,,,o,,,,,,,,,,,,,1.0,3.0,197.44875,-23.3852777889,22.166,,,,18.65,30.0
01a58979o0488o,58979.46134525,>19.53,0.00,3.0,o,4069.76,10178.70,-7360.5,1255.7,201.0,-98.9,19.8,6.24,174.4,188.7,2.46,2.30,1.0,3.0,197.44875,-23.3852777889,22.149,-0.3897,-133.97321518272577,26.821735698867244,18.59,30.0
02a58097o0938o,58097.64034125,>19.94,0.00,3.0,o,2216.18,2344.08,-5661.6,797.1,110.0,-87.7,11.9,12.23,159.2,182.5,2.75,2.40,1.0,3.0,197.44875,-23.3852777889,22.179,-0.422,-138.8744251285529,18.843850159974682,18.88,30.0
02a58097o0953o,58097.64726785,>19.84,0.00,3.0,o,2233.97,2383.69,-6463.8,934.8,109.0,-2.7,11.9,3.45,165.5,186.6,2.70,2.70,1.0,3.0,197.44875,-23.3852777889,22.188,-0.416,-4.657684184626541,20.52831177668735,18.82,30.0
02a58097o0967o,58097.65381075,19.95,0.47,1.84,o,2161.12,2307.76,-2283.8,1018.6,253.0,24.8,13.5,8.89,165.0,185.0,2.70,2.39,1.0,3.0,197.44875,-23.3852777889,22.194,-0.426,38.00949427144468,20.690652123568672,18.83,30.0
02a58097o0977o,58097.65844135,>19.53,0.00,3.0,o,2141.83,2425.94,-3705.8,1199.3,138.0,-178.3,15.9,14.42,184.0,199.2,2.87,2.56,1.0,3.0,197.44875,-23.3852777889,22.201,-0.418,-306.8682456538573,27.365143611308635,18.46,30.0
02a58109o0497c,58109.59592885,17.15,0.05,19.32,c,10358.00,1608.28,69116.1,649.5,174.0,77.3,4.0,10.29,148.5,67.5,6.37,5.16,1.0,3.0,197.44875,-23.3852777889,22.410,-0.439,500.54989333154293,25.901676239665864,18.91,30.0
02a58109o0509c,58109.60150555,18.83,0.20,5.07,c,10376.10,1649.12,60217.9,559.4,136.0,20.8,4.1,8.75,137.9,56.1,5.47,4.83,1.0,3.0,197.44875,-23.3852777889,22.421,-0.435,106.77671050779317,21.047332359709227,19.05,30.0
02a58109o0514c,58109.60381905,19.49,0.33,2.82,c,539.77,1620.57,64538.6,629.0,203.0,10.7,3.8,11.29,127.7,46.5,5.48,4.90,1.0,3.0,197.44875,-23.3852777889,22.387,-0.439,57.81481782007849,20.53236520713068,18.98,30.0
02a58109o0523c,58109.60937475,16.38,0.03,35.12,c,10322.00,1570.70,73515.9,639.7,198.0,119.4,3.4,13.59,143.6,82.5,8.04,5.46,1.0,3.0,197.44875,-23.3852777889,22.435,-0.447,1016.5570661811716,28.947186139162334,18.81,30.0
02a58109o0527c,58109.61123405,18.58,0.16,6.47,c,557.83,1660.79,66991.5,586.0,143.0,23.3,3.6,13.57,91.3,8.1,5.70,5.08,1.0,3.0,197.44875,-23.3852777889,22.407,-0.4515,134.8258708978719,20.831465031430852,18.96,30.0
02a58109o0536c,58109.61538915,18.26,0.12,8.63,c,10300.50,1689.01,70163.6,568.4,148.0,35.4,4.1,10.73,117.3,28.0,5.46,4.85,1.0,3.0,197.44875,-23.3852777889,22.447,-0.447,179.81105477137774,20.82557414018782,19.08,30.0
02a58109o0541c,58109.62466105,19.34,0.28,3.45,c,484.61,1584.36,62621.4,522.1,121.0,13.1,3.8,11.28,119.1,34.2,5.43,4.83,1.0,3.0,197.44875,-23.3852777889,22.431,-0.4425,66.60349224338756,19.32009698663151,19.01,30.0
02a58109o0555c,58109.63120205,19.09,0.23,4.30,c,464.66,1701.58,61946.9,525.9,112.0,15.9,3.7,12.14,100.1,20.0,5.60,4.94,1.0,3.0,197.44875,-23.3852777889,22.444,-0.443,84.29287089328221,19.61532215755624,19.02,30.0
02a58117o0648o,58117.64258135,>20.82,0.00,3.0,o,3354.62,1156.10,34.5,601.7,149.0,-239.4,8.1,37.58,154.0,181.9,2.30,1.92,1.0,3.0,197.44875,-23.3852777889,22.207,-0.458,-255.5241522291074,8.645554022789346,19.58,30.0
02a58117o0665o,58117.65040115,>20.88,0.00,3.0,o,3371.46,1195.95,-1382.4,418.0,-1.0,-164.1,7.4,19.75,163.8,182.1,2.34,1.96,1.0,3.0,197.44875,-23.3852777889,22.210,-0.459,-181.57633884663207,8.188085968708577,19.54,30.0
02a58117o0682o,58117.65821935,>20.89,0.00,3.0,o,3316.17,1119.80,-658.5,469.6,85.0,-136.3,8.1,37.60,146.1,182.3,2.22,1.88,1.0,3.0,197.44875,-23.3852777889,22.210,-0.465,-138.00201409296287,8.201146838980183,19.58,30.0
02a58117o0699o,58117.66606235,>20.30,0.00,3.0,o,3278.26,1238.42,-1590.7,927.5,65.0,-145.2,13.4,15.71,174.5,185.2,2.27,1.92,1.0,3.0,197.44875,-23.3852777889,22.213,-0.462,-152.67658860538398,14.089988204629103,19.19,30.0
02a58121o0885o,58121.60047105,>19.48,0.00,3.0,o,10402.00,3470.00,-1987.5,1359.1,201.0,-94.5,17.5,3.98,186.7,192.1,2.91,2.44,1.0,3.0,197.44875,-23.3852777889,22.217,-0.437,-157.61348400717156,29.18768222355029,18.51,30.0
02a58121o0920o,58121.61749695,>19.65,0.00,3.0,o,10417.10,3513.86,1201.0,1237.4,169.0,-36.9,18.7,5.78,187.7,191.2,2.64,2.17,1.0,3.0,197.44875,-23.3852777889,22.222,-0.449,-49.97683765590458,25.327015289035657,18.68,30.0
02a58121o0924o,58121.61932125,18.57,0.19,5.31,o,605.30,3477.89,2529.2,1161.0,211.0,94.5,17.8,6.04,179.2,185.9,2.72,2.24,1.0,3.0,197.44875,-23.3852777889,22.217,-0.442,135.8712203655138,25.59267431223435,18.66,30.0
02a58121o0932o,58121.62298605,>19.76,0.00,3.0,o,10344.80,3435.48,217.4,1244.7,97.0,-218.2,15.2,9.13,195.9,191.2,2.80,2.28,1.0,3.0,197.44875,-23.3852777889,22.224,-0.435,-324.50871886891065,22.605556951454826,18.65,30.0
02a58121o0934o,58121.62390045,>19.68,0.00,3.0,o,623.66,3517.75,-579.0,1076.2,100.0,-146.9,16.7,6.17,179.4,183.2,2.74,2.27,1.0,3.0,197.44875,-23.3852777889,22.218,-0.44,-215.01906107147036,24.443964056457144,18.61,30.0
02a58121o0954o,58121.63304005,>19.73,0.00,3.0,o,547.76,3441.41,-595.1,1104.6,192.0,-113.4,17.8,6.43,175.4,181.2,2.59,2.14,1.0,3.0,197.44875,-23.3852777889,22.219,-0.447,-148.73231484113325,23.34598945478105,18.71,30.0
02a58121o0959o,58121.63534545,>19.71,0.00,3.0,o,10324.90,3555.88,187.0,1216.8,35.0,-168.0,16.0,6.97,188.9,195.2,2.78,2.28,1.0,3.0,197.44875,-23.3852777889,22.228,-0.441,-248.5236194251802,23.668916135731447,18.7,30.0
02a58121o0961o,58121.63626895,>19.73,0.00,3.0,o,530.83,3558.99,-2651.8,1195.1,16.0,-173.4,15.3,4.02,176.5,183.0,2.81,2.31,1.0,3.0,197.44875,-23.3852777889,22.224,-0.439,-263.1759129817696,23.221404086626737,18.66,30.0
02a58129o0896o,58129.60596815,>20.24,0.00,3.0,o,10294.10,1130.59,-3644.0,665.2,204.0,-47.4,9.9,8.47,164.6,182.4,2.75,2.25,1.0,3.0,197.44875,-23.3852777889,22.211,-0.457,-70.56223022948626,14.737680997297765,19.36,30.0
